DEPT,PS,PZ,GK,NGK,DS,LIT
862.8,104.535,29.41,6.47,2.165,0.192,24
863.0,110.928,35.165,5.268,2.18,0.192,24
863.2,114.445,40.279,4.373,2.063,0.192,24
863.4,109.01,46.673,3.529,1.833,0.192,24
863.6,103.895,50.509,3.222,1.633,0.192,53
863.8,100.379,46.034,2.839,1.603,0.192,53
864.0,97.182,37.722,2.404,1.638,0.191,53
864.2,95.584,40.279,2.02,1.741,0.191,53
864.4,94.305,42.837,1.739,1.863,0.191,53
864.6,93.985,42.198,1.534,2.083,0.191,53
864.8,94.305,49.87,1.483,2.303,0.191,53
865.0,96.223,62.018,1.586,2.477,0.191,89
865.2,99.42,72.887,1.713,2.651,0.191,89
865.4,103.895,80.559,1.79,2.758,0.191,89
865.6,108.051,78.001,1.841,2.794,0.191,89
865.8,113.166,76.723,1.841,2.743,0.191,89
866.0,117.002,79.92,1.918,2.672,0.191,89
866.2,118.601,78.001,2.02,2.656,0.191,89
866.4,115.723,73.526,2.123,2.554,0.191,91
866.6,116.043,67.772,2.199,2.36,0.191,91
866.8,119.879,62.657,2.148,2.273,0.191,91
867.0,124.674,57.542,1.969,2.354,0.191,91
867.2,127.232,54.345,1.918,2.436,0.191,91
867.4,127.871,55.624,2.02,2.528,0.191,89
867.6,124.994,61.378,1.944,2.585,0.191,89
867.8,121.158,68.411,1.739,2.544,0.19,89
868.0,120.519,78.001,1.534,2.462,0.19,89
868.2,120.199,85.674,1.381,2.452,0.19,89
868.4,118.601,92.707,1.33,2.518,0.19,89
868.6,115.723,98.461,1.432,2.6,0.19,89
868.8,114.764,98.461,1.56,2.697,0.19,89
869.0,116.043,88.871,1.662,2.733,0.19,133
869.2,117.322,78.001,1.79,2.646,0.19,133
869.4,117.322,69.69,1.586,2.411,0.19,133
869.6,114.764,67.132,1.407,2.186,0.19,133
869.8,109.33,72.247,1.304,2.078,0.188,52
870.0,101.338,79.92,1.304,2.104,0.19,52
870.2,97.182,90.149,1.483,2.211,0.192,52
870.4,95.584,99.74,1.534,2.324,0.188,52
870.6,96.223,106.772,1.432,2.436,0.19,52
870.8,97.182,107.412,1.432,2.549,0.19,52
871.0,99.74,101.018,1.534,2.656,0.191,133
871.2,102.936,93.985,1.611,2.631,0.191,133
871.4,106.772,89.51,1.662,2.569,0.191,133
871.6,110.609,87.592,1.611,2.446,0.191,133
871.8,113.805,81.838,1.611,2.252,0.192,133
872.0,116.363,73.526,1.713,1.961,0.192,133
872.2,114.445,78.001,1.79,1.771,0.194,53
872.4,108.691,95.264,1.79,1.654,0.194,53
